"subjID","trial","deck","loss","gain","Study","group_id"
98,70,4,0,50,"Horstmann",1
98,71,4,0,50,"Horstmann",1
98,72,4,-250,50,"Horstmann",1
98,73,2,0,100,"Horstmann",1
98,74,2,0,100,"Horstmann",1
98,75,2,0,100,"Horstmann",1
98,76,2,0,100,"Horstmann",1
98,77,2,0,100,"Horstmann",1
98,78,2,0,100,"Horstmann",1
98,79,2,0,100,"Horstmann",1
98,80,2,0,100,"Horstmann",1
98,81,2,0,100,"Horstmann",1
98,82,2,-1250,100,"Horstmann",1
98,83,4,0,50,"Horstmann",1
98,84,1,0,100,"Horstmann",1
98,85,1,0,100,"Horstmann",1
98,86,1,-300,100,"Horstmann",1
98,87,1,0,100,"Horstmann",1
98,88,1,-200,100,"Horstmann",1
98,89,1,-250,100,"Horstmann",1
98,90,4,0,50,"Horstmann",1
98,91,4,0,50,"Horstmann",1
98,92,4,0,50,"Horstmann",1
98,93,4,-250,50,"Horstmann",1
98,94,2,0,100,"Horstmann",1
98,95,2,0,100,"Horstmann",1
98,96,2,0,100,"Horstmann",1
98,97,2,0,100,"Horstmann",1
98,98,2,0,100,"Horstmann",1
98,99,2,0,100,"Horstmann",1
98,100,2,0,100,"Horstmann",1
99,1,2,0,100,"Horstmann",1
99,2,4,0,50,"Horstmann",1
99,3,3,-50,50,"Horstmann",1
99,4,1,-300,100,"Horstmann",1
99,5,2,0,100,"Horstmann",1
99,6,2,0,100,"Horstmann",1
99,7,2,0,100,"Horstmann",1
99,8,2,0,100,"Horstmann",1
99,9,4,-250,50,"Horstmann",1
99,10,2,0,100,"Horstmann",1
99,11,4,0,50,"Horstmann",1
99,12,2,0,100,"Horstmann",1
99,13,4,0,50,"Horstmann",1
99,14,2,0,100,"Horstmann",1
99,15,2,0,100,"Horstmann",1
99,16,4,0,50,"Horstmann",1
99,17,2,-1250,100,"Horstmann",1
99,18,2,0,100,"Horstmann",1
99,19,1,-150,100,"Horstmann",1
99,20,2,0,100,"Horstmann",1
99,21,4,0,50,"Horstmann",1
99,22,4,0,50,"Horstmann",1
99,23,2,0,100,"Horstmann",1
99,24,2,0,100,"Horstmann",1
99,25,4,0,50,"Horstmann",1
99,26,3,0,50,"Horstmann",1
99,27,4,0,50,"Horstmann",1
99,28,3,-50,50,"Horstmann",1
99,29,2,0,100,"Horstmann",1
99,30,4,0,50,"Horstmann",1
99,31,3,-50,50,"Horstmann",1
99,32,1,0,100,"Horstmann",1
99,33,2,-1250,100,"Horstmann",1
99,34,1,0,100,"Horstmann",1
99,35,2,0,100,"Horstmann",1
99,36,4,0,50,"Horstmann",1
99,37,3,0,50,"Horstmann",1
99,38,3,0,50,"Horstmann",1
99,39,2,0,100,"Horstmann",1
99,40,1,0,100,"Horstmann",1
99,41,1,-350,100,"Horstmann",1
99,42,2,0,100,"Horstmann",1
99,43,3,0,50,"Horstmann",1
99,44,4,0,50,"Horstmann",1
99,45,1,-200,100,"Horstmann",1
99,46,2,0,100,"Horstmann",1
99,47,4,0,50,"Horstmann",1
99,48,3,-50,50,"Horstmann",1
99,49,2,0,100,"Horstmann",1
99,50,1,0,100,"Horstmann",1
99,51,4,0,50,"Horstmann",1
99,52,3,-50,50,"Horstmann",1
99,53,1,-250,100,"Horstmann",1
99,54,2,0,100,"Horstmann",1
99,55,4,-250,50,"Horstmann",1
99,56,3,0,50,"Horstmann",1
99,57,4,0,50,"Horstmann",1
99,58,2,-1250,100,"Horstmann",1
99,59,1,0,100,"Horstmann",1
99,60,2,0,100,"Horstmann",1
99,61,1,-200,100,"Horstmann",1
99,62,2,0,100,"Horstmann",1
99,63,1,-300,100,"Horstmann",1
99,64,2,0,100,"Horstmann",1
99,65,1,0,100,"Horstmann",1
99,66,4,0,50,"Horstmann",1
99,67,2,0,100,"Horstmann",1
99,68,4,0,50,"Horstmann",1
99,69,4,0,50,"Horstmann",1
99,70,2,0,100,"Horstmann",1
99,71,2,0,100,"Horstmann",1
99,72,4,0,50,"Horstmann",1
99,73,2,0,100,"Horstmann",1
99,74,3,-50,50,"Horstmann",1
99,75,2,0,100,"Horstmann",1
99,76,4,-250,50,"Horstmann",1
99,77,1,0,100,"Horstmann",1
99,78,2,0,100,"Horstmann",1
99,79,4,0,50,"Horstmann",1
99,80,2,0,100,"Horstmann",1
99,81,3,0,50,"Horstmann",1
99,82,1,-150,100,"Horstmann",1
99,83,4,0,50,"Horstmann",1
99,84,2,0,100,"Horstmann",1
99,85,3,0,50,"Horstmann",1
99,86,1,0,100,"Horstmann",1
99,87,4,0,50,"Horstmann",1
99,88,3,-50,50,"Horstmann",1
99,89,2,0,100,"Horstmann",1
99,90,3,0,50,"Horstmann",1
99,91,1,0,100,"Horstmann",1
99,92,4,0,50,"Horstmann",1
99,93,3,-50,50,"Horstmann",1
99,94,2,0,100,"Horstmann",1
99,95,3,-50,50,"Horstmann",1
99,96,4,0,50,"Horstmann",1
99,97,1,-250,100,"Horstmann",1
99,98,4,0,50,"Horstmann",1
99,99,2,0,100,"Horstmann",1
99,100,3,-50,50,"Horstmann",1
100,1,3,-50,50,"Horstmann",1
100,2,4,0,50,"Horstmann",1
100,3,4,0,50,"Horstmann",1
100,4,1,0,100,"Horstmann",1
100,5,1,-150,100,"Horstmann",1
100,6,2,0,100,"Horstmann",1
100,7,2,-1250,100,"Horstmann",1
100,8,4,0,50,"Horstmann",1
100,9,1,0,100,"Horstmann",1
100,10,4,0,50,"Horstmann",1
100,11,1,0,100,"Horstmann",1
100,12,4,0,50,"Horstmann",1
100,13,1,0,100,"Horstmann",1
100,14,4,0,50,"Horstmann",1
100,15,2,0,100,"Horstmann",1
100,16,4,0,50,"Horstmann",1
100,17,1,0,100,"Horstmann",1
100,18,3,-50,50,"Horstmann",1
100,19,2,0,100,"Horstmann",1
100,20,4,0,50,"Horstmann",1
100,21,1,-200,100,"Horstmann",1
100,22,4,0,50,"Horstmann",1
100,23,2,0,100,"Horstmann",1
100,24,4,-250,50,"Horstmann",1
100,25,3,-50,50,"Horstmann",1
100,26,2,0,100,"Horstmann",1
100,27,4,0,50,"Horstmann",1
100,28,2,0,100,"Horstmann",1
100,29,4,0,50,"Horstmann",1
100,30,2,0,100,"Horstmann",1
100,31,1,-350,100,"Horstmann",1
100,32,2,0,100,"Horstmann",1
100,33,4,0,50,"Horstmann",1
100,34,2,0,100,"Horstmann",1
100,35,4,0,50,"Horstmann",1
100,36,2,-1250,100,"Horstmann",1
100,37,4,0,50,"Horstmann",1
100,38,2,0,100,"Horstmann",1
100,39,4,0,50,"Horstmann",1
100,40,1,-250,100,"Horstmann",1
100,41,4,-250,50,"Horstmann",1
100,42,1,-300,100,"Horstmann",1
100,43,3,-50,50,"Horstmann",1
100,44,4,0,50,"Horstmann",1
100,45,2,0,100,"Horstmann",1
100,46,4,0,50,"Horstmann",1
100,47,2,0,100,"Horstmann",1
100,48,4,0,50,"Horstmann",1
100,49,1,-150,100,"Horstmann",1
100,50,2,0,100,"Horstmann",1
100,51,4,0,50,"Horstmann",1
100,52,2,0,100,"Horstmann",1
100,53,4,0,50,"Horstmann",1
100,54,2,0,100,"Horstmann",1
100,55,4,0,50,"Horstmann",1
100,56,2,0,100,"Horstmann",1
100,57,4,0,50,"Horstmann",1
100,58,1,-250,100,"Horstmann",1
100,59,4,0,50,"Horstmann",1
100,60,2,0,100,"Horstmann",1
100,61,4,0,50,"Horstmann",1
100,62,2,0,100,"Horstmann",1
100,63,4,0,50,"Horstmann",1
100,64,2,0,100,"Horstmann",1
100,65,4,-250,50,"Horstmann",1
100,66,2,-1250,100,"Horstmann",1
100,67,1,-300,100,"Horstmann",1
100,68,3,0,50,"Horstmann",1
100,69,3,0,50,"Horstmann",1
100,70,1,-200,100,"Horstmann",1
100,71,3,0,50,"Horstmann",1
100,72,3,0,50,"Horstmann",1
100,73,3,0,50,"Horstmann",1
100,74,2,0,100,"Horstmann",1
100,75,3,-50,50,"Horstmann",1
100,76,4,0,50,"Horstmann",1
100,77,2,0,100,"Horstmann",1
100,78,3,-50,50,"Horstmann",1
100,79,4,0,50,"Horstmann",1
100,80,2,0,100,"Horstmann",1
100,81,4,0,50,"Horstmann",1
100,82,3,-50,50,"Horstmann",1
100,83,2,0,100,"Horstmann",1
100,84,4,0,50,"Horstmann",1
100,85,3,-50,50,"Horstmann",1
100,86,2,0,100,"Horstmann",1
100,87,1,0,100,"Horstmann",1
100,88,2,0,100,"Horstmann",1
100,89,4,0,50,"Horstmann",1
100,90,3,0,50,"Horstmann",1
100,91,2,0,100,"Horstmann",1
100,92,1,0,100,"Horstmann",1
100,93,2,0,100,"Horstmann",1
100,94,4,0,50,"Horstmann",1
100,95,3,0,50,"Horstmann",1
100,96,1,0,100,"Horstmann",1
100,97,2,0,100,"Horstmann",1
100,98,4,0,50,"Horstmann",1
100,99,2,0,100,"Horstmann",1
100,100,3,0,50,"Horstmann",1
101,1,4,0,50,"Horstmann",1
101,2,3,-50,50,"Horstmann",1
101,3,1,-250,100,"Horstmann",1
101,4,2,0,100,"Horstmann",1
101,5,2,0,100,"Horstmann",1
101,6,2,0,100,"Horstmann",1
101,7,2,0,100,"Horstmann",1
101,8,2,0,100,"Horstmann",1
101,9,2,0,100,"Horstmann",1
101,10,2,-1250,100,"Horstmann",1
101,11,4,0,50,"Horstmann",1
101,12,4,0,50,"Horstmann",1
101,13,4,0,50,"Horstmann",1
101,14,2,0,100,"Horstmann",1
101,15,2,0,100,"Horstmann",1
101,16,2,0,100,"Horstmann",1
101,17,2,0,100,"Horstmann",1
101,18,4,0,50,"Horstmann",1
101,19,2,0,100,"Horstmann",1
101,20,2,0,100,"Horstmann",1
101,21,2,0,100,"Horstmann",1
101,22,2,0,100,"Horstmann",1
101,23,4,0,50,"Horstmann",1
101,24,2,0,100,"Horstmann",1
101,25,2,-1250,100,"Horstmann",1
101,26,2,0,100,"Horstmann",1
101,27,2,0,100,"Horstmann",1
101,28,2,0,100,"Horstmann",1
101,29,2,0,100,"Horstmann",1
101,30,2,0,100,"Horstmann",1
101,31,2,0,100,"Horstmann",1
101,32,4,0,50,"Horstmann",1
101,33,4,-250,50,"Horstmann",1
101,34,4,0,50,"Horstmann",1
101,35,4,0,50,"Horstmann",1
101,36,4,0,50,"Horstmann",1
101,37,4,0,50,"Horstmann",1
101,38,4,0,50,"Horstmann",1
101,39,4,0,50,"Horstmann",1
101,40,4,0,50,"Horstmann",1
101,41,4,0,50,"Horstmann",1
101,42,4,-250,50,"Horstmann",1
101,43,4,0,50,"Horstmann",1
101,44,4,0,50,"Horstmann",1
101,45,4,0,50,"Horstmann",1
101,46,4,0,50,"Horstmann",1
101,47,4,0,50,"Horstmann",1
101,48,4,0,50,"Horstmann",1
101,49,4,0,50,"Horstmann",1
101,50,3,0,50,"Horstmann",1
101,51,3,-50,50,"Horstmann",1
101,52,3,-50,50,"Horstmann",1
101,53,3,0,50,"Horstmann",1
101,54,3,0,50,"Horstmann",1
101,55,3,-50,50,"Horstmann",1
101,56,1,0,100,"Horstmann",1
101,57,1,0,100,"Horstmann",1
101,58,1,0,100,"Horstmann",1
101,59,1,-350,100,"Horstmann",1
101,60,1,-300,100,"Horstmann",1
101,61,1,0,100,"Horstmann",1
101,62,1,0,100,"Horstmann",1
101,63,1,-200,100,"Horstmann",1
101,64,1,-150,100,"Horstmann",1
101,65,4,0,50,"Horstmann",1
101,66,4,0,50,"Horstmann",1
101,67,4,0,50,"Horstmann",1
101,68,4,0,50,"Horstmann",1
101,69,4,0,50,"Horstmann",1
101,70,4,-250,50,"Horstmann",1
101,71,4,0,50,"Horstmann",1
101,72,4,0,50,"Horstmann",1
101,73,4,0,50,"Horstmann",1
101,74,4,0,50,"Horstmann",1
101,75,4,0,50,"Horstmann",1
101,76,4,0,50,"Horstmann",1
101,77,4,0,50,"Horstmann",1
101,78,4,-250,50,"Horstmann",1
101,79,2,0,100,"Horstmann",1
101,80,2,0,100,"Horstmann",1
101,81,2,0,100,"Horstmann",1
101,82,2,0,100,"Horstmann",1
101,83,2,-1250,100,"Horstmann",1
101,84,2,0,100,"Horstmann",1
101,85,2,0,100,"Horstmann",1
101,86,2,0,100,"Horstmann",1
101,87,2,0,100,"Horstmann",1
101,88,2,0,100,"Horstmann",1
101,89,2,0,100,"Horstmann",1
101,90,4,0,50,"Horstmann",1
101,91,4,0,50,"Horstmann",1
101,92,4,0,50,"Horstmann",1
101,93,4,0,50,"Horstmann",1
101,94,4,0,50,"Horstmann",1
101,95,4,0,50,"Horstmann",1
101,96,4,0,50,"Horstmann",1
101,97,4,0,50,"Horstmann",1
101,98,3,0,50,"Horstmann",1
101,99,3,0,50,"Horstmann",1
101,100,1,0,100,"Horstmann",1
102,1,2,-1250,100,"Horstmann",1
102,2,1,-200,100,"Horstmann",1
102,3,4,0,50,"Horstmann",1
102,4,4,0,50,"Horstmann",1
102,5,4,0,50,"Horstmann",1
102,6,3,-50,50,"Horstmann",1
102,7,4,0,50,"Horstmann",1
102,8,4,0,50,"Horstmann",1
102,9,4,0,50,"Horstmann",1
102,10,4,0,50,"Horstmann",1
102,11,4,0,50,"Horstmann",1
102,12,4,-250,50,"Horstmann",1
102,13,3,-50,50,"Horstmann",1
102,14,3,0,50,"Horstmann",1
102,15,3,-50,50,"Horstmann",1
102,16,2,0,100,"Horstmann",1
102,17,2,0,100,"Horstmann",1
102,18,2,0,100,"Horstmann",1
102,19,2,0,100,"Horstmann",1
102,20,2,0,100,"Horstmann",1
102,21,2,0,100,"Horstmann",1
102,22,2,0,100,"Horstmann",1
102,23,2,0,100,"Horstmann",1
102,24,2,0,100,"Horstmann",1
102,25,2,0,100,"Horstmann",1
102,26,2,0,100,"Horstmann",1
102,27,2,-1250,100,"Horstmann",1
102,28,1,-350,100,"Horstmann",1
102,29,4,0,50,"Horstmann",1
102,30,4,0,50,"Horstmann",1
102,31,4,0,50,"Horstmann",1
102,32,4,0,50,"Horstmann",1
102,33,4,0,50,"Horstmann",1
102,34,4,0,50,"Horstmann",1
102,35,4,0,50,"Horstmann",1
102,36,4,0,50,"Horstmann",1
102,37,4,0,50,"Horstmann",1
102,38,4,-250,50,"Horstmann",1
102,39,3,0,50,"Horstmann",1
102,40,3,0,50,"Horstmann",1
102,41,3,-50,50,"Horstmann",1
102,42,3,0,50,"Horstmann",1
102,43,3,0,50,"Horstmann",1
102,44,3,-50,50,"Horstmann",1
102,45,3,-50,50,"Horstmann",1
102,46,3,-50,50,"Horstmann",1
102,47,3,0,50,"Horstmann",1
102,48,3,-50,50,"Horstmann",1
102,49,3,-50,50,"Horstmann",1
102,50,3,0,50,"Horstmann",1
102,51,3,0,50,"Horstmann",1
102,52,3,0,50,"Horstmann",1
102,53,3,-50,50,"Horstmann",1
102,54,3,0,50,"Horstmann",1
102,55,3,0,50,"Horstmann",1
102,56,3,-50,50,"Horstmann",1
102,57,3,-50,50,"Horstmann",1
102,58,3,-50,50,"Horstmann",1
102,59,3,0,50,"Horstmann",1
102,60,3,0,50,"Horstmann",1
102,61,3,0,50,"Horstmann",1
102,62,3,0,50,"Horstmann",1
102,63,3,-50,50,"Horstmann",1
102,64,3,-50,50,"Horstmann",1
102,65,3,-50,50,"Horstmann",1
102,66,3,0,50,"Horstmann",1
102,67,3,-50,50,"Horstmann",1
102,68,3,-50,50,"Horstmann",1
102,69,3,0,50,"Horstmann",1
102,70,3,0,50,"Horstmann",1
102,71,3,0,50,"Horstmann",1
102,72,3,0,50,"Horstmann",1
102,73,3,-50,50,"Horstmann",1
102,74,3,-50,50,"Horstmann",1
102,75,3,0,50,"Horstmann",1
102,76,3,-50,50,"Horstmann",1
102,77,3,0,50,"Horstmann",1
102,78,3,-50,50,"Horstmann",1
102,79,3,0,50,"Horstmann",1
102,80,3,0,50,"Horstmann",1
102,81,3,-50,50,"Horstmann",1
102,82,3,-50,50,"Horstmann",1
102,83,3,-50,50,"Horstmann",1
102,84,3,0,50,"Horstmann",1
102,85,3,0,50,"Horstmann",1
102,86,3,0,50,"Horstmann",1
102,87,3,0,50,"Horstmann",1
102,88,3,-50,50,"Horstmann",1
102,89,3,-50,50,"Horstmann",1
102,90,3,-50,50,"Horstmann",1
102,91,3,0,50,"Horstmann",1
102,92,3,0,50,"Horstmann",1
102,93,3,-50,50,"Horstmann",1
102,94,3,-50,50,"Horstmann",1
102,95,3,0,50,"Horstmann",1
102,96,3,-50,50,"Horstmann",1
102,97,3,-50,50,"Horstmann",1
102,98,3,0,50,"Horstmann",1
102,99,3,-50,50,"Horstmann",1
102,100,3,0,50,"Horstmann",1
103,1,4,0,50,"Horstmann",1
103,2,2,-1250,100,"Horstmann",1
103,3,3,-50,50,"Horstmann",1
103,4,4,0,50,"Horstmann",1
103,5,4,0,50,"Horstmann",1
103,6,4,0,50,"Horstmann",1
103,7,4,0,50,"Horstmann",1
103,8,1,-200,100,"Horstmann",1
103,9,4,0,50,"Horstmann",1
103,10,4,-250,50,"Horstmann",1
103,11,4,0,50,"Horstmann",1
103,12,4,0,50,"Horstmann",1
103,13,4,0,50,"Horstmann",1
103,14,4,0,50,"Horstmann",1
103,15,4,-250,50,"Horstmann",1
103,16,4,0,50,"Horstmann",1
103,17,4,0,50,"Horstmann",1
103,18,4,0,50,"Horstmann",1
103,19,1,-300,100,"Horstmann",1
103,20,4,0,50,"Horstmann",1
103,21,2,0,100,"Horstmann",1
103,22,2,0,100,"Horstmann",1
103,23,2,0,100,"Horstmann",1
103,24,2,0,100,"Horstmann",1
103,25,2,0,100,"Horstmann",1
103,26,2,0,100,"Horstmann",1
103,27,2,0,100,"Horstmann",1
103,28,2,0,100,"Horstmann",1
103,29,2,0,100,"Horstmann",1
103,30,2,0,100,"Horstmann",1
103,31,2,0,100,"Horstmann",1
103,32,2,0,100,"Horstmann",1
103,33,3,0,50,"Horstmann",1
103,34,2,0,100,"Horstmann",1
103,35,2,0,100,"Horstmann",1
103,36,2,0,100,"Horstmann",1
103,37,3,-50,50,"Horstmann",1
103,38,3,0,50,"Horstmann",1
103,39,2,0,100,"Horstmann",1
103,40,2,0,100,"Horstmann",1
103,41,2,0,100,"Horstmann",1
103,42,2,-1250,100,"Horstmann",1
103,43,2,0,100,"Horstmann",1
103,44,2,0,100,"Horstmann",1
103,45,2,0,100,"Horstmann",1
103,46,2,-1250,100,"Horstmann",1
103,47,2,0,100,"Horstmann",1
103,48,2,0,100,"Horstmann",1
103,49,2,0,100,"Horstmann",1
103,50,2,0,100,"Horstmann",1
103,51,2,0,100,"Horstmann",1
103,52,2,0,100,"Horstmann",1
103,53,2,-1250,100,"Horstmann",1
103,54,2,0,100,"Horstmann",1
103,55,2,0,100,"Horstmann",1
103,56,2,0,100,"Horstmann",1
103,57,2,0,100,"Horstmann",1
103,58,2,0,100,"Horstmann",1
103,59,2,0,100,"Horstmann",1
103,60,2,0,100,"Horstmann",1
103,61,2,0,100,"Horstmann",1
103,62,2,0,100,"Horstmann",1
103,63,2,0,100,"Horstmann",1
103,64,2,0,100,"Horstmann",1
103,65,2,0,100,"Horstmann",1
103,66,2,0,100,"Horstmann",1
103,67,2,0,100,"Horstmann",1
103,68,2,-1250,100,"Horstmann",1
103,69,2,0,100,"Horstmann",1
103,70,2,0,100,"Horstmann",1
103,71,2,0,100,"Horstmann",1
103,72,2,0,100,"Horstmann",1
103,73,2,0,100,"Horstmann",1
103,74,2,0,100,"Horstmann",1
103,75,2,0,100,"Horstmann",1
103,76,2,0,100,"Horstmann",1
103,77,2,0,100,"Horstmann",1
103,78,4,0,50,"Horstmann",1
103,79,4,0,50,"Horstmann",1
103,80,4,0,50,"Horstmann",1
103,81,3,0,50,"Horstmann",1
103,82,3,0,50,"Horstmann",1
103,83,2,0,100,"Horstmann",1
103,84,2,0,100,"Horstmann",1
103,85,2,0,100,"Horstmann",1
103,86,2,-1250,100,"Horstmann",1
103,87,2,0,100,"Horstmann",1
103,88,2,0,100,"Horstmann",1
103,89,2,0,100,"Horstmann",1
103,90,2,0,100,"Horstmann",1
103,91,2,-1250,100,"Horstmann",1
103,92,2,0,100,"Horstmann",1
103,93,2,0,100,"Horstmann",1
103,94,2,0,100,"Horstmann",1
103,95,2,0,100,"Horstmann",1
103,96,2,0,100,"Horstmann",1
103,97,2,0,100,"Horstmann",1
103,98,2,0,100,"Horstmann",1
103,99,2,0,100,"Horstmann",1
103,100,2,0,100,"Horstmann",1
104,1,1,0,100,"Horstmann",1
104,2,1,-350,100,"Horstmann",1
104,3,3,-50,50,"Horstmann",1
104,4,4,0,50,"Horstmann",1
104,5,2,0,100,"Horstmann",1
104,6,2,0,100,"Horstmann",1
104,7,2,0,100,"Horstmann",1
104,8,2,-1250,100,"Horstmann",1
104,9,4,0,50,"Horstmann",1
104,10,4,0,50,"Horstmann",1
104,11,4,0,50,"Horstmann",1
104,12,3,-50,50,"Horstmann",1
104,13,4,0,50,"Horstmann",1
104,14,4,-250,50,"Horstmann",1
104,15,1,-300,100,"Horstmann",1
104,16,3,0,50,"Horstmann",1
104,17,3,0,50,"Horstmann",1
104,18,3,0,50,"Horstmann",1
104,19,3,-50,50,"Horstmann",1
104,20,2,0,100,"Horstmann",1
104,21,2,0,100,"Horstmann",1
104,22,2,0,100,"Horstmann",1
104,23,4,0,50,"Horstmann",1
104,24,4,0,50,"Horstmann",1
104,25,4,0,50,"Horstmann",1
104,26,3,-50,50,"Horstmann",1
104,27,4,0,50,"Horstmann",1
104,28,4,0,50,"Horstmann",1
104,29,4,0,50,"Horstmann",1
104,30,4,0,50,"Horstmann",1
104,31,4,-250,50,"Horstmann",1
104,32,2,0,100,"Horstmann",1
104,33,2,0,100,"Horstmann",1
104,34,2,0,100,"Horstmann",1
104,35,1,0,100,"Horstmann",1
104,36,1,-200,100,"Horstmann",1
104,37,3,0,50,"Horstmann",1
104,38,3,-50,50,"Horstmann",1
104,39,4,0,50,"Horstmann",1
104,40,4,0,50,"Horstmann",1
104,41,4,0,50,"Horstmann",1
104,42,2,0,100,"Horstmann",1
104,43,2,0,100,"Horstmann",1
104,44,2,0,100,"Horstmann",1
104,45,1,-250,100,"Horstmann",1
104,46,3,0,50,"Horstmann",1
104,47,3,-50,50,"Horstmann",1
104,48,4,0,50,"Horstmann",1
104,49,4,0,50,"Horstmann",1
104,50,2,0,100,"Horstmann",1
104,51,2,0,100,"Horstmann",1
104,52,4,0,50,"Horstmann",1
104,53,4,0,50,"Horstmann",1
104,54,3,-50,50,"Horstmann",1
104,55,4,0,50,"Horstmann",1
104,56,4,0,50,"Horstmann",1
104,57,2,0,100,"Horstmann",1
104,58,2,0,100,"Horstmann",1
104,59,2,0,100,"Horstmann",1
104,60,4,0,50,"Horstmann",1
104,61,4,0,50,"Horstmann",1
104,62,4,0,50,"Horstmann",1
104,63,4,0,50,"Horstmann",1
104,64,2,0,100,"Horstmann",1
104,65,2,-1250,100,"Horstmann",1
104,66,4,-250,50,"Horstmann",1
104,67,3,0,50,"Horstmann",1
104,68,3,0,50,"Horstmann",1
104,69,3,0,50,"Horstmann",1
104,70,3,-50,50,"Horstmann",1
104,71,1,0,100,"Horstmann",1
104,72,1,0,100,"Horstmann",1
104,73,1,0,100,"Horstmann",1
104,74,3,-50,50,"Horstmann",1
104,75,1,-150,100,"Horstmann",1
104,76,4,0,50,"Horstmann",1
104,77,4,0,50,"Horstmann",1
104,78,4,0,50,"Horstmann",1
104,79,2,0,100,"Horstmann",1
104,80,2,0,100,"Horstmann",1
104,81,4,0,50,"Horstmann",1
104,82,4,0,50,"Horstmann",1
104,83,2,0,100,"Horstmann",1
104,84,3,0,50,"Horstmann",1
104,85,3,-50,50,"Horstmann",1
104,86,4,0,50,"Horstmann",1
104,87,4,0,50,"Horstmann",1
104,88,1,0,100,"Horstmann",1
104,89,1,0,100,"Horstmann",1
104,90,4,0,50,"Horstmann",1
104,91,2,0,100,"Horstmann",1
104,92,2,0,100,"Horstmann",1
104,93,4,0,50,"Horstmann",1
104,94,1,-200,100,"Horstmann",1
104,95,2,-1250,100,"Horstmann",1
104,96,4,0,50,"Horstmann",1
104,97,2,0,100,"Horstmann",1
104,98,2,0,100,"Horstmann",1
104,99,2,0,100,"Horstmann",1
104,100,2,0,100,"Horstmann",1
105,1,3,-50,50,"Horstmann",1
105,2,2,-1250,100,"Horstmann",1
105,3,1,0,100,"Horstmann",1
105,4,4,0,50,"Horstmann",1
105,5,1,0,100,"Horstmann",1
105,6,1,-300,100,"Horstmann",1
105,7,3,-50,50,"Horstmann",1
105,8,4,0,50,"Horstmann",1
105,9,1,-350,100,"Horstmann",1
105,10,2,0,100,"Horstmann",1
105,11,2,0,100,"Horstmann",1
105,12,2,0,100,"Horstmann",1
105,13,2,0,100,"Horstmann",1
105,14,2,0,100,"Horstmann",1
105,15,2,0,100,"Horstmann",1
105,16,2,0,100,"Horstmann",1
105,17,2,0,100,"Horstmann",1
105,18,2,0,100,"Horstmann",1
105,19,2,0,100,"Horstmann",1
105,20,2,0,100,"Horstmann",1
105,21,2,0,100,"Horstmann",1
105,22,2,0,100,"Horstmann",1
105,23,2,0,100,"Horstmann",1
105,24,2,0,100,"Horstmann",1
105,25,2,-1250,100,"Horstmann",1
105,26,3,0,50,"Horstmann",1
105,27,3,0,50,"Horstmann",1
105,28,4,0,50,"Horstmann",1
105,29,1,-150,100,"Horstmann",1
105,30,3,0,50,"Horstmann",1
105,31,3,0,50,"Horstmann",1
105,32,3,-50,50,"Horstmann",1
105,33,4,0,50,"Horstmann",1
105,34,4,0,50,"Horstmann",1
105,35,4,-250,50,"Horstmann",1
105,36,2,0,100,"Horstmann",1
105,37,2,0,100,"Horstmann",1
105,38,4,0,50,"Horstmann",1
105,39,2,0,100,"Horstmann",1
105,40,4,0,50,"Horstmann",1
105,41,1,0,100,"Horstmann",1
105,42,1,0,100,"Horstmann",1
105,43,1,-250,100,"Horstmann",1
105,44,4,0,50,"Horstmann",1
105,45,4,0,50,"Horstmann",1
105,46,2,0,100,"Horstmann",1
105,47,2,0,100,"Horstmann",1
105,48,3,0,50,"Horstmann",1
105,49,3,-50,50,"Horstmann",1
105,50,4,0,50,"Horstmann",1
105,51,4,0,50,"Horstmann",1
105,52,4,0,50,"Horstmann",1
105,53,4,0,50,"Horstmann",1
105,54,1,0,100,"Horstmann",1
105,55,1,-200,100,"Horstmann",1
105,56,4,0,50,"Horstmann",1
105,57,4,0,50,"Horstmann",1
105,58,4,-250,50,"Horstmann",1
105,59,2,-1250,100,"Horstmann",1
105,60,3,-50,50,"Horstmann",1
105,61,4,0,50,"Horstmann",1
105,62,4,0,50,"Horstmann",1
105,63,4,0,50,"Horstmann",1
105,64,4,0,50,"Horstmann",1
105,65,4,0,50,"Horstmann",1
105,66,4,0,50,"Horstmann",1
105,67,4,0,50,"Horstmann",1
105,68,4,-250,50,"Horstmann",1
105,69,1,-300,100,"Horstmann",1
105,70,3,0,50,"Horstmann",1
105,71,3,-50,50,"Horstmann",1
105,72,3,0,50,"Horstmann",1
105,73,3,0,50,"Horstmann",1
105,74,3,-50,50,"Horstmann",1
105,75,3,0,50,"Horstmann",1
105,76,3,0,50,"Horstmann",1
105,77,3,-50,50,"Horstmann",1
105,78,2,0,100,"Horstmann",1
105,79,2,0,100,"Horstmann",1
105,80,2,0,100,"Horstmann",1
105,81,2,0,100,"Horstmann",1
105,82,1,0,100,"Horstmann",1
105,83,1,0,100,"Horstmann",1
105,84,1,0,100,"Horstmann",1
105,85,1,-200,100,"Horstmann",1
105,86,1,0,100,"Horstmann",1
105,87,1,0,100,"Horstmann",1
105,88,1,-350,100,"Horstmann",1
105,89,1,-150,100,"Horstmann",1
105,90,4,0,50,"Horstmann",1
105,91,4,0,50,"Horstmann",1
105,92,4,0,50,"Horstmann",1
105,93,4,0,50,"Horstmann",1
105,94,3,-50,50,"Horstmann",1
